--------- beginning of main
02-17 08:12:14.094  2017  2017 W build-script-bu: type=1400 audit(0.0:423999): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:14.094  2017  2017 W bash    : type=1400 audit(0.0:424000): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:15.422  2068  2068 W cargo   : type=1400 audit(0.0:424047): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:15.422  2068  2068 W cargo   : type=1400 audit(0.0:424048): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:15.422  2068  2068 W cargo   : type=1400 audit(0.0:424049): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:15.430  2068  2068 W rustc   : type=1400 audit(0.0:424050): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:15.434  2068  2068 W rustc   : type=1400 audit(0.0:424051): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:15.456  2068  2068 W audit   : audit_lost=411728 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:15.456  2068  2068 E audit   : rate limit exceeded
02-17 08:12:16.426  2128  2128 W bash    : type=1400 audit(0.0:424321): avc:  denied  { ioctl } for  path="pipe:[772022]" dev="pipefs" ino=772022 ioctlcmd=0x540f scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:12:16.426  2128  2128 W bash    : type=1400 audit(0.0:424322): avc:  denied  { ioctl } for  path="pipe:[772022]" dev="pipefs" ino=772022 ioctlcmd=0x540f scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:12:16.426  2129  2129 W cargo   : type=1400 audit(0.0:424323): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:16.426  2129  2129 W cargo   : type=1400 audit(0.0:424324): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:16.426  2129  2129 W cargo   : type=1400 audit(0.0:424325): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:17.490 31838 31838 W cargo   : type=1400 audit(0.0:424732): avc:  denied  { link } for  name="build_script_build-1336696a6b0c2b40" dev="dm-45" ino=873635 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file permissive=0 app=com.termux
02-17 08:12:17.494  2162  2162 W bash    : type=1400 audit(0.0:424733): avc:  denied  { ioctl } for  path="pipe:[775658]" dev="pipefs" ino=775658 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:12:17.498  2302  2302 W cargo   : type=1400 audit(0.0:424734): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:17.498  2302  2302 W cargo   : type=1400 audit(0.0:424735): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:17.520  2302  2302 W audit   : audit_lost=412402 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:17.520  2302  2302 E audit   : rate limit exceeded
02-17 08:12:18.482  2512  2512 W rustc   : type=1400 audit(0.0:424997): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:18.482  2512  2512 W rustc   : type=1400 audit(0.0:424998): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:18.482  2512  2512 W rustc   : type=1400 audit(0.0:424999): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:18.482  2512  2512 W rustc   : type=1400 audit(0.0:425000): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:18.486  2512  2512 W rustc   : type=1400 audit(0.0:425001): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:18.547  2520  2520 W audit   : audit_lost=412698 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:18.547  2520  2520 E audit   : rate limit exceeded
02-17 08:12:19.542  2660  2660 W build-script-bu: type=1400 audit(0.0:425490): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:19.546  2660  2660 W build-script-bu: type=1400 audit(0.0:425491): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:19.546  2660  2660 W build-script-bu: type=1400 audit(0.0:425492): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:19.546  2660  2660 W bash    : type=1400 audit(0.0:425493): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:19.550  2660  2660 W bash    : type=1400 audit(0.0:425494): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:19.572  2660  2660 W audit   : audit_lost=413151 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:19.572  2660  2660 E audit   : rate limit exceeded
02-17 08:12:20.910  2592  2592 W bash    : type=1400 audit(0.0:425675): avc:  denied  { ioctl } for  path="pipe:[772923]" dev="pipefs" ino=772923 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:12:20.938  2817  2817 W build-script-bu: type=1400 audit(0.0:425676): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:20.938  2817  2817 W build-script-bu: type=1400 audit(0.0:425677): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:20.938  2817  2817 W build-script-bu: type=1400 audit(0.0:425678): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:20.938  2817  2817 W bash    : type=1400 audit(0.0:425679): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:21.914  2903  2903 W bash    : type=1400 audit(0.0:426335): avc:  granted  { execute } for  name="coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:21.914  2903  2903 W bash    : type=1400 audit(0.0:426336): avc:  granted  { execute } for  name="coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:21.914  2903  2903 W bash    : type=1400 audit(0.0:426337): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:21.918  2903  2903 W dirname : type=1400 audit(0.0:426338): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:21.918  2903  2903 W dirname : type=1400 audit(0.0:426339): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:21.969  2905  2905 W audit   : audit_lost=414004 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:21.969  2905  2905 E audit   : rate limit exceeded
02-17 08:12:22.918  2937  2937 W bash    : type=1400 audit(0.0:426604): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libreadline.so.8.3" dev="dm-45" ino=102583 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:22.918  2937  2937 W bash    : type=1400 audit(0.0:426605): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libiconv.so" dev="dm-45" ino=151081 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:22.918  2937  2937 W bash    : type=1400 audit(0.0:426606): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libncursesw.so.6.5" dev="dm-45" ino=600258 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:22.918  2937  2937 W bash    : type=1400 audit(0.0:426607): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libandroid-support.so" dev="dm-45" ino=151115 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:22.918  2937  2937 W bash    : type=1400 audit(0.0:426608): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libtermux-exec-ld-preload.so" dev="dm-45" ino=103227 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:23.023  2943  2943 W audit   : audit_lost=414288 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:23.023  2943  2943 E audit   : rate limit exceeded
02-17 08:12:24.130  2961  2961 W bash    : type=1400 audit(0.0:426902): avc:  denied  { ioctl } for  path="pipe:[776158]" dev="pipefs" ino=776158 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:12:24.410  2980  2980 W build-script-bu: type=1400 audit(0.0:426903): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:24.410  2980  2980 W build-script-bu: type=1400 audit(0.0:426904): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:24.414  2980  2980 W build-script-bu: type=1400 audit(0.0:426905): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:24.414  2980  2980 W bash    : type=1400 audit(0.0:426906): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:24.437  2980  2980 W audit   : audit_lost=414543 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:24.437  2980  2980 E audit   : rate limit exceeded
02-17 08:12:25.238  3027  3027 W bash    : type=1400 audit(0.0:427178): avc:  denied  { ioctl } for  path="pipe:[777890]" dev="pipefs" ino=777890 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:12:25.330  3032  3032 W build-script-bu: type=1400 audit(0.0:427179): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:25.330  3032  3032 W build-script-bu: type=1400 audit(0.0:427180): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:25.334  3032  3032 W build-script-bu: type=1400 audit(0.0:427181): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:25.334  3032  3032 W bash    : type=1400 audit(0.0:427182): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:25.536  2993  2993 W audit   : audit_lost=414860 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:12:25.536  2993  2993 E audit   : rate limit exceeded
02-17 08:12:26.254  3151  3151 W build-script-bu: type=1400 audit(0.0:427433): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:26.254  3151  3151 W build-script-bu: type=1400 audit(0.0:427434): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:26.254  3151  3151 W build-script-bu: type=1400 audit(0.0:427435): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:26.258  3151  3151 W bash    : type=1400 audit(0.0:427436): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:12:26.258  3151  3151 W bash    : type=1400 audit(0.0:427437): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:12:27.262  3280  3280 W bash    : type=1400 audit(0.0:427757): avc:  granted  { execute } for  name="clang-21" dev="dm-45" ino=115824 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
